NatEmis,verify,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNATEMIS,NewNATEMIS,Learners2022,Educators2022
700400095,False,2022,GT,7,ALBERTINA SISULU SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,INDUSTRIAL: CHILD WELFARE,JOHANNESBURG WEST,2,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,912127,912127,,NOT APPLICABLE,"27,9166066161","-26,2274028665",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800039,798026032,ORLANDO WEST,REFILWE MONEGI,ORLANDO WEST,SOWETO,JOHANNESBURG,"9394, MOPHIRING STREET, ORLANDO WEST, SOWETO, JOHANNESBURG",90554 BERTSHAM BERTSHAM 2013,0627388342,NO,NONE,,N,NOT APPLICABLE,2003-11-03,NO,URBAN,,GT,NOT MOVED,700400095,99,296,30
700400141,False,2022,GT,7,UNITY COLLEGE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,JOHANNESBURG NORTH,4,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,001958893","-26,0174734988",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800094,798013006,WITKOPPEN,RETHA VAN NIEKERK,,FOURWAYS,JOHANNESBURG,"126, CEDAR AVENUE, , FOURWAYS, JOHANNESBURG",P O BOX 1029 WITKOPPEN 2068,0101090790,NO,NONE,,N,NOT APPLICABLE,2006-03-27,NO,URBAN,,GT,NOT MOVED,700400141,99,76,12
700400161,False,2022,GT,7,CRAIGLANDS REMEDIAL SCHOOL,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,LEARNING DISABILITY,JOHANNESBURG EAST,2,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,02484","-26,12207",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800090,798016057,CRAIGHALL PARK,IRMELA TURNER,,BRYANSTON,JOHANNESBURG,"20, GROSVENOR AVE, , BRYANSTON, JOHANNESBURG",  ,0113254802,NO,NONE,,N,NOT APPLICABLE,2006-10-16,NO,URBAN,,GT,NOT MOVED,700400161,99,67,7
700400168,False,2022,GT,7,CEDARWOOD SCHOOL,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,JOHANNESBURG EAST,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8400168,CEDARWOOD SCHOOL,"28,0439168","-25,9874867",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800094,798004032,GLENFERNESS AH,PHILLIP KOTZE,,GLENFERNESS,MIDRAND,"113, DUNMAGLASS ROAD, , GLENFERNESS, MIDRAND",P O BOX 812 WITKOPPEN 2068,0114674889,NO,NONE,,N,NOT APPLICABLE,2006-10-30,NO,URBAN,,GT,NOT MOVED,700400168,99,254,57
700400170,False,2022,GT,7,SCHOOL OF TRANSFORMATION,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,LEARNING DISABILITY,EKURHULENI SOUTH,5,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,2546","-26,2281",EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700032,797010043,PARKDENE,MR J. BLOEM,,PARKDENE,BOKSBURG,"316, TRICHARDS STREET, , PARKDENE, BOKSBURG",P.O BOX 5409 MEYERSDALE 1460,0118925597,NO,NONE,,N,NOT APPLICABLE,2006-11-02,NO,URBAN,,GT,NOT MOVED,700400170,99,157,16
700400176,False,2022,GT,7,JUNE NICHOLLS,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,SEDIBENG WEST,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"27,82731","-26,72912",SEDIBENG DISTRICT MUNICIPALITY,EMFULENI LOCAL MUNICIPALITY,74201005,760008039,VANDERBIJLPARK SW 5,M ROOS,,SW5,VANDERBIJLPARK,"27, CARTER STREET, , SW5, VANDERBIJLPARK",12005 LUMIER 1905,0169824725,NO,NONE,,N,NOT APPLICABLE,2006-09-08,NO,URBAN,,GT,NOT MOVED,700400176,99,15,1
700400256,False,2022,GT,7,THE KEY SCHOOL,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,AUTISM,JOHANNESBURG NORTH,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,02678","-26,18295",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800087,798015067,PARKTOWN,JENNIFER GOUS,,PARKTOWN,JOHANNESBURG,"7, RHODES AVENUE, , PARKTOWN, JOHANNESBURG",PO BOX 84611 GREENSIDE 2034,0117262445,NO,NONE,,N,NOT APPLICABLE,2008-07-07,NO,URBAN,,GT,NOT MOVED,700400256,99,25,3
700400258,False,2022,GT,7,RASLOUW ACADEMY,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,TSHWANE SOUTH,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8400258,RASLOUW ACADEMY,"28,129017","-25,859465",CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900070,799059027,RASLOU AH,URSULA PRETORIUS,RASLOUW,CENTURION,PRETORIA,"86, BAARD STREET, RASLOUW, CENTURION, PRETORIA",PO BOX 50241 WIERDA PARK 0149,0126568563,NO,NONE,,N,NOT APPLICABLE,2008-08-18,NO,URBAN,,GT,NOT MOVED,700400258,99,126,12
700400272,False,2022,GT,7,CROSS OVER JUNIOR REMEDIAL INDEPENDENT SCHOOL,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,JOHANNESBURG SOUTH,4,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,030628","-26,3170794",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY, CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800023,798015214,RISPARK AH,MELISSA STEWART,RISPARK AH,JOHANNESBURG SOUTH,JOHANNESBURG,"31A, SPRINGBOK ROAD, RISPARK AH, JOHANNESBURG SOUTH, JOHANNESBURG",  ,0118695642,NO,NONE,,N,NOT APPLICABLE,2009-04-03,NO,URBAN,,GT,NOT MOVED,700400272,99,120,12
700400309,False,2022,GT,7,FUNDA UJABULE SCHOOL INSTITUTE FOR CHILDHOOD EDUCATION,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SCHOOL OF FOCUS LEARNING,JOHANNESBURG CENTRAL,2,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,914233,99,,NOT APPLICABLE,"27,9158897171","-26,2619837744",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800025,798026068,PIMVILLE ZONE 1,REBECCA MABOYA,PIMVILLE,SOWETO,JOHANNESBURG,"01, MOROLA & MTANGAI, PIMVILLE, SOWETO, JOHANNESBURG",PIMVILLE PIMVILLE 1804,0115595010,NO,NONE,,N,NOT APPLICABLE,2009-10-06,NO,URBAN,,GT,NOT MOVED,700400309,99,500,23
700400319,False,2022,GT,7,THE WINGS OF LIFE PRIMARY,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,AUTISM,SEDIBENG WEST,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"27,825988","-26,712019",SEDIBENG DISTRICT MUNICIPALITY,EMFULENI LOCAL MUNICIPALITY,74201009,760008038,VANDERBIJLPARK SW 1,MARGARET DIPPENAAR,,SW5,VANDERBIJLPARK,"2, THACKERY STREET, , SW5, VANDERBIJLPARK",807 VANDERBIJLPARK 1900,0169335408,NO,NONE,,N,NOT APPLICABLE,2009-09-23,NO,URBAN,,GT,NOT MOVED,700400319,99,60,9
700400323,False,2022,GT,7,"KWA-THEMA SKILLS SCHOOL (MATHEMATICS, TECHNICAL, CREATIVE ARTS, SERVICES AND CAT)",OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SCHOOL OF FOCUS LEARNING,GAUTENG EAST,3,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,916176,99,,NOT APPLICABLE,"28,400708","-26,2891599996",EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700074,797023012,700 SCHEME,KETIMANENG E. HLATSHWAYO,KWA - THEMA,SPRINGS,SPRINGS,"1487, SAM NGEMA DRIVE, KWA - THEMA, SPRINGS, SPRINGS",25 KWA - THEMA 1575,0718666397,NO,NONE,,N,NOT APPLICABLE,2009-05-11,NO,URBAN,,GT,NOT MOVED,700400323,99,#N/A,#N/A
700400348,False,2022,GT,7,FOOTPRINTS PREPARATORY SCHOOL,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,JOHANNESBURG NORTH,4,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"27,98047","-26,09599",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800104,798016032,MALANSHOF,SHARON ROWE,,RANDBURG,JOHANNESBURG,"24, JAN MARAIS STREET, , RANDBURG, JOHANNESBURG",3981 HONEYDEW 2040,0117910062,NO,NONE,,N,NOT APPLICABLE,2010-03-11,NO,URBAN,,GT,NOT MOVED,700400348,99,30,4
700400361,False,2022,GT,7,"JOHANNESBURG SCHOOL FOR THE BLIND,LOW VISION AND MULTIPLE DISABILITY (BEKA)",OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,JOHANNESBURG NORTH,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,00752","-26,179",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800087,798015098,AUCKLAND PARK,KAONE MOSIME,,AUCKLANDPARK,JOHANNESBURG,"35, LOTHBURY ROAD & CORNER SWITHIN STREET, , AUCKLANDPARK, JOHANNESBURG",PO BOX 1048 AUCKLAND PARK 2006,0117266529,NO,NONE,,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400361,99,13,2
700400389,False,2022,GT,7,ROXER ACADEMY,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,LEARNING DISABILITY,EKURHULENI NORTH,2,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,28675","-26,14588",EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700023,797010004,ATLASVILLE,ANSELENE RICHTER,,ATLASVILLE,BOKSBURG,"135, REIER ROAD, , ATLASVILLE, BOKSBURG",  ,0119797747,NO,NONE,,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400389,99,55,3
700400430,False,2022,GT,7,THE LEARNING CURVE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,LEARNING DISABILITY,JOHANNESBURG WEST,4,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"27,89727","-26,15461",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800085,798022050,DISCOVERY,NOELEEN POMEROY ,,DISCOVERY,ROODEPOORT,"19, PHILLIPS AVENUE, , DISCOVERY, ROODEPOORT",21 VISCOUNT AVENUE HELDERKRUIN EXT 1 1710,0824597233,NO,NONE,,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400430,99,68,5
700400551,False,2022,GT,7,SOWLE CENTRE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,EKURHULENI NORTH,2,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,307793","-26,116852",EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700024,797011013,JATNIEL AH,JACQUI COETZER,BENONI SMALL FARMS,BENONI,BENONI,"95, BODEN ROAD, BENONI SMALL FARMS, BENONI, BENONI",PRIVATE BAG X43 BENONI 1500,0119633476,NO,NONE,,N,NOT APPLICABLE,2012-05-22,NO,URBAN,,GT,NOT MOVED,700400551,99,23,3
700400577,False,2022,GT,7,MODIMO O MOHOLO SPECIAL SCHOOL,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,JOHANNESBURG SOUTH,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"27,87338","-26,486856",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800003,798034007,ORANGE FARM EXT 1,DORAH THANDI NYOKA,EXTENSION 1,ORANGE FARM,JOHANNESBURG,"1035, , EXTENSION 1, ORANGE FARM, JOHANNESBURG",P.O BOX 148 ORANGE FARM 1841,0118500084,NO,NONE,,N,NOT APPLICABLE,2013-01-01,NO,URBAN,,GT,NOT MOVED,700400577,99,64,5
700400579,False,2022,GT,7,CHRYSALIS ACADEMY,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,JOHANNESBURG NORTH,4,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"27,979876","-25,982452",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800096,798011002,CHARTWELL AH,CHUNE STUCKE,CHARTTWELL NORTH EAST,FOURWAYS,JOHANNESBURG,", POLT 1, RUNNYMEAD AVENUE, CHARTTWELL NORTH EAST, FOURWAYS, JOHANNESBURG",P.O BOX 2074 JUSKEI PARK 2153,0723999500,NO,NONE,,N,NOT APPLICABLE,2013-01-01,NO,URBAN,,GT,NOT MOVED,700400579,99,11,4
700400715,False,2022,GT,7,FLUTTERBYS SPECIAL EDUCATION AND THERAPY CENTRE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,JOHANNESBURG EAST,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,138166","-26,012089",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800110,798004033,PRESIDENT PARK AH,NATALIE JAMIESON,PRESIDENT PARK,MIDRAND,MIDRAND,"13, HOFMEYER ROAD, PRESIDENT PARK, MIDRAND, MIDRAND",P.O. BOX 2751 HALFWAY HOUSE 1685,0824986768,NO,NONE,,N,NOT APPLICABLE,2014-02-25,NO,URBAN,,GT,NOT MOVED,700400715,99,54,9
700400722,False,2022,GT,7,VULEKA SCHOOL ASSISTED LEARNING,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,JOHANNESBURG NORTH,4,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,001552","-26,104028",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800099,798016034,FERNDALE,PETER MMIRWA,FERNDALE,RANDBURG,RANDBURG,", CNR GROVE AND BRAMFISCHER DRIVE, FERNDALE, RANDBURG, RANDBURG",P.O BOX 52139 SAXONWOLD 2132,0114776917,NO,NONE,,N,NOT APPLICABLE,2014-01-13,NO,URBAN,,GT,NOT MOVED,700400722,99,62,3
700400733,False,2022,GT,7,"MAGALIESBURG SECONDARY SCHOOL (MATHEMATICS, SCIENCE AND ICT-AGRICULTURE)",OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SCHOOL OF FOCUS LEARNING,GAUTENG WEST,5,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,902234,99,8400733,"MAGALIESBURG SECONDARY SCHOOL (MATHEMATICS, SCIENCE AND ICT-AGRICULTURE)","27,5322270003","-25,9930519996",WEST RAND DISTRICT MUNICIPALITY,MOGALE CITY LOCAL MUNICIPALITY,74801031,763006002,GAMOHALE,CHARLOTTE MATSHUISA,GA MOHALE,MAGALIESBURG,MAGALIESBURG,"4, GA MOHALE, MAGALIESBURG, MAGALIESBURG",PO BOX 107 MAGALIESBURG 1791,0105959710,NO,NONE,,N,NOT APPLICABLE,2014-03-24,NO,URBAN,,GT,NOT MOVED,700400733,99,632,36
700400847,False,2022,GT,7,THE CENTRE FOR AUTISM RESEARCH AND EDUCATION,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,AUTISM,JOHANNESBURG EAST,2,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,039447","-26,133711",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800090,798016059,DUNKELD,J SELLEY,DUNKELD,RANDBURG,RANDBURG,"40, BOMPAS ROAD, DUNKELD, RANDBURG, RANDBURG",  ,0114850335,NO,NONE,,N,NOT APPLICABLE,2016-01-01,NO,URBAN,,GT,NOT MOVED,700400847,99,42,6
700400875,False,2022,GT,7,OPTIM-ED LEARNING CENTRE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,EKURHULENI SOUTH,2,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,093548","-26,341521",EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700038,797029016,BRACKENDOWNS,BONNY BOTHA,BRACKENDOWNS,ALBERTON,ALBERTON,"28, BAMBOES STREET, BRACKENDOWNS, ALBERTON, ALBERTON",  ,0118684261,NO,NONE,,N,NOT APPLICABLE,2016-01-01,NO,URBAN,,GT,NOT MOVED,700400875,99,83,15
700400876,False,2022,GT,7,CURTIS NKONDO SCHOOL OF SPECIALISATION (MULTI-DISCIPLINARY),OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SCHOOL OF FOCUS LEARNING,JOHANNESBURG CENTRAL,4,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,914241,99,8400876,CURTIS NKONDO SCHOOL OF SPECIALISATION (MULTI-DISCIPLINARY),"27,8230251798","-26,2392108499",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800052,798026055,EMDENI,LINDIWE NDZALA,EMDENI EXTENTION,SOWETO,JOHANNESBURG,"2362, PHINDWA AND BIYELA STREET, EMDENI EXTENTION, SOWETO, JOHANNESBURG",  ,0104474402,NO,NONE,,N,NOT APPLICABLE,2016-01-01,NO,URBAN,,GT,NOT MOVED,700400876,99,850,35
700400895,False,2022,GT,7,WHITE CITY SKILLS SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,MILD MENTAL DISABILITY,JOHANNESBURG CENTRAL,6,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,914243,99,,NOT APPLICABLE,"27,880921","-26,2477000001",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800035,798026060,JABAVU,PETER MABOE,WHITE CITY,JABAVU,SOWETO,"3135, MKHONZA STREET, WHITE CITY, JABAVU, SOWETO",  ,0119821075,NO,NONE,,N,NOT APPLICABLE,2016-01-01,NO,URBAN,,GT,NOT MOVED,700400895,99,246,16
700400896,False,2022,GT,7,MAMELODI EAST PRE-VOCATIONAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,AUTISM,TSHWANE SOUTH,5,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,3869595601","-25,7129717002",CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900018,799046037,MAMELODI EXT 2,SEEMOLA MATLALA,MAMELODI EAST,MAMELODI,PRETORIA,"18308, KHOSANA XABA STREET, MAMELODI EAST, MAMELODI, PRETORIA",  ,0680391519,NO,NONE,,N,NOT APPLICABLE,2016-04-01,NO,URBAN,,GT,NOT MOVED,700400896,99,380,22
700400911,False,2022,GT,7,BAFETI SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SEVERE MENTAL DISABILITY,TSHWANE WEST,3,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,0674950001","-25,5123390001",CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900021,799030014,MABOPANE UNIT B,SYLVIA M MALOPE,MABOPANE BLOCK B,MABOPANE,TSHWANE,"2299, MABOPANE BLOCK B, MABOPANE, TSHWANE",  ,0129431337,NO,NONE,,N,NOT APPLICABLE,2016-11-04,NO,URBAN,,GT,NOT MOVED,700400911,99,76,10
700400920,False,2022,GT,7,JOHANNESBURG SCHOOL FOR AUTISM,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,AUTISM,JOHANNESBURG EAST,3,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,040195","-26,186848",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800060,798015089,JOHANNESBURG SP,SIMANGELE TSHABALALA,BRAAMFONTEIN,JOHANNESBURG,JOHANNESBURG,"13, JOUBERT STREET EXT, BRAAMFONTEIN, JOHANNESBURG, JOHANNESBURG",  ,0114849608,NO,NONE,,N,NOT APPLICABLE,2017-01-01,NO,URBAN,,GT,NOT MOVED,700400920,99,324,51
700400947,False,2022,GT,7,TAMARISK SPECIAL SCHOOL FOR AUTISM,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,AUTISM,JOHANNESBURG SOUTH,3,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,091595","-26,246749",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800057,798015180,SOUTH HILLS,NOMUSA C VEZI,SOUTH HILLS,JOHANNESBURG,JOHANNESBURG,"33, FICKSBURG ROAD, SOUTH HILLS, JOHANNESBURG, JOHANNESBURG",  ,0116235050,NO,NONE,,N,NOT APPLICABLE,2018-01-01,NO,URBAN,,GT,NOT MOVED,700400947,99,72,12
700400948,False,2022,GT,7,OLIEVENHOUTBOSCH PRE VOCATIONAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,TSHWANE SOUTH,1,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,0870820003","-25,9089290002",CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900106,799078002,OLIEVENHOUTBOS,MOENG B.G.,OLIEVENHOUTBOSCH,CENTURION,PRETORIA,"11654, LINDANI STREET, OLIEVENHOUTBOSCH, CENTURION, PRETORIA",  ,0823974431,NO,NONE,,N,NOT APPLICABLE,2019-08-22,NO,URBAN,,GT,NOT MOVED,700400948,99,225,13
700400977,False,2022,GT,7,SOSHANGUVE SECURE CARE CENTRE SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,TSHWANE NORTH,2,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,1131","-25,4541",CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900026,799021017,SOSHANGUVE S,ELIZABETH MANTSHA MATHEBANE,SOSHANGUVE S,SOSHANGUVE,PRETORIA,"313, SOUTHPAN ROAD, SOSHANGUVE S, SOSHANGUVE, PRETORIA",  ,0120230962,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700400977,99,84,11
